transaction_group_id,transaction_type,year,franchise_id_to,franchise_id_from,player_id,extension_year,draft_year,draft_round,draft_franchise_id_original,processed_at
4226,EXTEND,2012,23,,25676,2013,,,,2012-06-23 13:12:54.54
4226,EXTEND,2012,23,,27342,2013,,,,2012-06-23 13:12:54.54
4226,EXTEND,2012,23,,24740,2013,,,,2012-06-23 13:12:54.54
4227,EXTEND,2012,9,,25449,2013,,,,2012-06-23 13:14:01.01
4227,EXTEND,2012,9,,27886,2013,,,,2012-06-23 13:14:01.01
4228,EXTEND,2012,13,,26001,2013,,,,2012-06-24 21:36:16.16
4229,EXTEND,2012,18,,27964,2013,,,,2012-06-24 21:36:44.44
4229,EXTEND,2012,18,,26933,2013,,,,2012-06-24 21:36:44.44
4230,EXTEND,2012,14,,25978,2013,,,,2012-06-24 21:37:44.44
4231,EXTEND,2012,5,,27135,2013,,,,2012-06-24 21:38:04.04
4232,EXTEND,2012,20,,26697,2013,,,,2012-06-24 21:38:38.38
4233,RELEASE,2012,,13,25897,,,,,2012-06-27 07:25:27.27
4234,RELEASE,2012,,5,28346,,,,,2012-06-27 07:26:32.32
4235,RELEASE,2012,,20,28440,,,,,2012-06-27 07:26:47.47
4236,RELEASE,2012,,4,25121,,,,,2012-06-27 07:27:34.34
4237,RELEASE,2012,,21,25020,,,,,2012-06-27 07:27:55.55
4238,RELEASE,2012,,8,28232,,,,,2012-06-27 07:29:58.58
4239,TRADE,2012,8,5,26244,,,,,2012-06-27 07:32:00.00
4239,TRADE,2012,8,5,28629,,,,,2012-06-27 07:32:00.00
4239,TRADE,2012,8,5,25818,,,,,2012-06-27 07:32:00.00
4239,TRADE,2012,5,8,25737,,,,,2012-06-27 07:32:00.00
4240,TRADE,2012,21,4,27797,,,,,2012-06-27 07:35:14.14
4240,TRADE,2012,21,4,,,2013,1,4,2012-06-27 07:35:14.14
4240,TRADE,2012,4,21,26747,,,,,2012-06-27 07:35:14.14
4240,TRADE,2012,4,21,,,2013,3,12,2012-06-27 07:35:14.14
4240,TRADE,2012,4,21,,,2013,3,17,2012-06-27 07:35:14.14
4240,TRADE,2012,4,21,,,2013,4,10,2012-06-27 07:35:14.14
4241,TRADE,2012,9,8,25731,,,,,2012-06-27 07:39:17.17
4241,TRADE,2012,9,8,25201,,,,,2012-06-27 07:39:17.17
4241,TRADE,2012,8,9,27213,,,,,2012-06-27 07:39:17.17
4241,TRADE,2012,8,9,26778,,,,,2012-06-27 07:39:17.17
4241,TRADE,2012,8,9,,,2013,4,8,2012-06-27 07:39:17.17
4242,SIGN,2012,7,,26519,,,,,2012-06-30 12:10:08.08
4243,SIGN,2012,18,,28652,,,,,2012-06-30 12:13:46.46
4244,SIGN,2012,13,,27341,,,,,2012-06-30 12:15:56.56
4245,SIGN,2012,23,,25020,,,,,2012-06-30 12:16:58.58
4246,EXTEND,2012,18,,28652,2013,,,,2012-06-30 12:24:49.49
4247,EXTEND,2012,15,,26249,2013,,,,2012-06-30 12:25:13.13
4247,EXTEND,2012,15,,26398,2013,,,,2012-06-30 12:25:13.13
4248,EXTEND,2012,7,,24838,2013,,,,2012-06-30 12:25:46.46
4248,EXTEND,2012,7,,27960,2013,,,,2012-06-30 12:25:46.46
4248,EXTEND,2012,7,,28739,2013,,,,2012-06-30 12:25:46.46
4248,EXTEND,2012,7,,28398,2013,,,,2012-06-30 12:25:46.46
4249,EXTEND,2012,21,,24823,2013,,,,2012-06-30 12:26:30.30
4249,EXTEND,2012,21,,27266,2013,,,,2012-06-30 12:26:30.30
4249,EXTEND,2012,21,,27792,2013,,,,2012-06-30 12:26:30.30
4250,EXTEND,2012,19,,28659,2013,,,,2012-06-30 12:27:14.14
4250,EXTEND,2012,19,,27702,2013,,,,2012-06-30 12:27:14.14
4250,EXTEND,2012,19,,28256,2013,,,,2012-06-30 12:27:14.14
4251,EXTEND,2012,6,,27430,2013,,,,2012-06-30 12:28:16.16
4252,EXTEND,2012,3,,27881,2013,,,,2012-06-30 12:28:38.38
4253,EXTEND,2012,16,,27892,2013,,,,2012-06-30 12:29:41.41
4254,EXTEND,2012,13,,28560,2013,,,,2012-07-01 10:23:55.55
4255,EXTEND,2012,8,,26614,2013,,,,2012-07-01 10:26:59.59
4255,EXTEND,2012,8,,27637,2013,,,,2012-07-01 10:26:59.59
4255,EXTEND,2012,8,,28126,2013,,,,2012-07-01 10:26:59.59
4255,EXTEND,2012,8,,26291,2013,,,,2012-07-01 10:26:59.59
4255,EXTEND,2012,8,,28329,2013,,,,2012-07-01 10:26:59.59
4256,EXTEND,2012,17,,27610,2013,,,,2012-07-01 10:28:29.29
4257,TRADE,2012,21,9,27854,,,,,2012-07-04 18:03:55.55
4257,TRADE,2012,21,9,,,2013,4,16,2012-07-04 18:03:55.55
4257,TRADE,2012,9,21,26560,,,,,2012-07-04 18:03:55.55
4258,RELEASE,2012,,21,27854,,,,,2012-07-04 18:05:31.31
4259,TRADE,2012,12,21,27797,,,,,2012-07-04 18:09:08.08
4259,TRADE,2012,12,21,24999,,,,,2012-07-04 18:09:08.08
4259,TRADE,2012,21,12,28296,,,,,2012-07-04 18:09:08.08
4259,TRADE,2012,21,12,27432,,,,,2012-07-04 18:09:08.08
4259,TRADE,2012,21,12,27490,,,,,2012-07-04 18:09:08.08
4259,TRADE,2012,21,12,28100,,,,,2012-07-04 18:09:08.08
4259,TRADE,2012,21,12,28701,,,,,2012-07-04 18:09:08.08
4260,RELEASE,2012,,2,27963,,,,,2012-07-04 18:11:43.43
4260,RELEASE,2012,,2,28425,,,,,2012-07-04 18:11:43.43
4261,TRADE,2012,2,6,24715,,,,,2012-07-04 18:14:38.38
4261,TRADE,2012,2,6,25921,,,,,2012-07-04 18:14:38.38
4261,TRADE,2012,2,6,27719,,,,,2012-07-04 18:14:38.38
4261,TRADE,2012,2,6,,,2013,3,6,2012-07-04 18:14:38.38
4261,TRADE,2012,6,2,26783,,,,,2012-07-04 18:14:38.38
4262,RELEASE,2012,,21,27490,,,,,2012-07-04 18:16:06.06
4263,RELEASE,2012,,7,26042,,,,,2012-07-04 18:17:31.31
4263,RELEASE,2012,,7,27222,,,,,2012-07-04 18:17:31.31
4264,TRADE,2012,2,5,26725,,,,,2012-07-04 18:20:15.15
4264,TRADE,2012,2,5,,,2013,1,5,2012-07-04 18:20:15.15
4264,TRADE,2012,5,2,27228,,,,,2012-07-04 18:20:15.15
4265,TRADE,2012,6,21,27432,,,,,2012-07-04 18:24:19.19
4265,TRADE,2012,6,21,28657,,,,,2012-07-04 18:24:19.19
4265,TRADE,2012,6,21,,,2013,2,21,2012-07-04 18:24:19.19
4265,TRADE,2012,21,6,26785,,,,,2012-07-04 18:24:19.19
4265,TRADE,2012,21,6,,,2013,1,6,2012-07-04 18:24:19.19
4266,RELEASE,2012,,17,27699,,,,,2012-07-04 18:25:09.09
4267,RELEASE,2012,,23,24819,,,,,2012-07-04 18:25:25.25
4268,RELEASE,2012,,13,26854,,,,,2012-07-04 18:26:06.06
4269,SIGN,2012,18,,28269,,,,,2012-07-07 08:23:24.24
4270,SIGN,2012,21,,27854,,,,,2012-07-07 08:25:07.07
4271,SIGN,2012,17,,27843,,,,,2012-07-07 08:26:05.05
4272,SIGN,2012,13,,27649,,,,,2012-07-07 08:27:26.26
4273,SIGN,2012,6,,27225,,,,,2012-07-07 08:28:04.04
4274,EXTEND,2012,18,,28269,2013,,,,2012-07-11 23:27:12.12
4275,RELEASE,2012,,18,28269,,,,,2012-07-11 23:28:04.04
4276,RELEASE,2012,,6,24576,,,,,2012-07-11 23:28:39.39
4277,RELEASE,2012,,13,27522,,,,,2012-07-11 23:29:09.09
4278,RELEASE,2012,,8,27635,,,,,2012-07-11 23:30:30.30
4279,SIGN,2012,6,,27994,,,,,2012-07-14 11:52:38.38
4280,SIGN,2012,21,,27715,,,,,2012-07-14 11:55:15.15
4281,SIGN,2012,13,,28630,,,,,2012-07-14 11:55:55.55
4282,SIGN,2012,12,,28529,,,,,2012-07-14 11:56:45.45
4283,TRADE,2012,18,16,27124,,,,,2012-07-18 22:01:09.09
4283,TRADE,2012,18,16,28202,,,,,2012-07-18 22:01:09.09
4283,TRADE,2012,16,18,28166,,,,,2012-07-18 22:01:09.09
4284,TRADE,2012,7,13,25875,,,,,2012-07-18 22:03:31.31
4284,TRADE,2012,7,13,,,2013,2,14,2012-07-18 22:03:31.31
4284,TRADE,2012,13,7,24838,,,,,2012-07-18 22:03:31.31
4285,TRADE,2012,7,11,27575,,,,,2012-07-18 22:06:22.22
4285,TRADE,2012,7,11,28257,,,,,2012-07-18 22:06:22.22
4285,TRADE,2012,7,11,27766,,,,,2012-07-18 22:06:22.22
4285,TRADE,2012,7,11,28343,,,,,2012-07-18 22:06:22.22
4285,TRADE,2012,7,11,27581,,,,,2012-07-18 22:06:22.22
4285,TRADE,2012,7,11,,,2013,2,5,2012-07-18 22:06:22.22
4285,TRADE,2012,11,7,24694,,,,,2012-07-18 22:06:22.22
4285,TRADE,2012,11,7,28227,,,,,2012-07-18 22:06:22.22
4285,TRADE,2012,11,7,,,2013,4,7,2012-07-18 22:06:22.22
4286,RELEASE,2012,,18,27964,,,,,2012-07-18 22:09:22.22
4287,RELEASE,2012,,6,28222,,,,,2012-07-18 22:09:49.49
4288,RELEASE,2012,,21,26785,,,,,2012-07-18 22:10:36.36
4289,RELEASE,2012,,11,25715,,,,,2012-07-18 22:11:12.12
4290,SIGN,2012,21,,28368,,,,,2012-07-22 23:42:19.19
4291,SIGN,2012,1,,28167,,,,,2012-07-22 23:43:07.07
4292,SIGN,2012,4,,25121,,,,,2012-07-22 23:45:46.46
4293,SIGN,2012,5,,26913,,,,,2012-07-22 23:46:39.39
4294,SIGN,2012,6,,27964,,,,,2012-07-22 23:47:18.18
4295,TRADE,2012,21,5,28411,,,,,2012-07-25 20:56:01.01
4295,TRADE,2012,21,5,,,2013,4,2,2012-07-25 20:56:01.01
4295,TRADE,2012,21,5,,,2013,4,11,2012-07-25 20:56:01.01
4295,TRADE,2012,5,21,27792,,,,,2012-07-25 20:56:01.01
4295,TRADE,2012,5,21,28449,,,,,2012-07-25 20:56:01.01
4296,RELEASE,2012,,1,27308,,,,,2012-07-25 21:03:54.54
4296,RELEASE,2012,,1,27775,,,,,2012-07-25 21:03:54.54
4296,RELEASE,2012,,1,27588,,,,,2012-07-25 21:03:54.54
4296,RELEASE,2012,,1,28623,,,,,2012-07-25 21:03:54.54
4297,TRADE,2012,1,7,27960,,,,,2012-07-25 21:07:28.28
4297,TRADE,2012,1,7,28473,,,,,2012-07-25 21:07:28.28
4297,TRADE,2012,1,7,28446,,,,,2012-07-25 21:07:28.28
4297,TRADE,2012,7,1,26919,,,,,2012-07-25 21:07:28.28
4297,TRADE,2012,7,1,,,2013,2,1,2012-07-25 21:07:28.28
4298,TRADE,2012,4,1,28401,,,,,2012-07-25 21:27:21.21
4298,TRADE,2012,4,1,28203,,,,,2012-07-25 21:27:21.21
4298,TRADE,2012,4,1,26511,,,,,2012-07-25 21:27:21.21
4298,TRADE,2012,1,4,28592,,,,,2012-07-25 21:27:21.21
4298,TRADE,2012,1,4,28365,,,,,2012-07-25 21:27:21.21
4298,TRADE,2012,1,4,28693,,,,,2012-07-25 21:27:21.21
4298,TRADE,2012,1,4,26834,,,,,2012-07-25 21:27:21.21
4298,TRADE,2012,1,4,28519,,,,,2012-07-25 21:27:21.21
4298,TRADE,2012,1,4,25095,,,,,2012-07-25 21:27:21.21
4298,TRADE,2012,1,4,,,2013,3,12,2012-07-25 21:27:21.21
4298,TRADE,2012,1,4,,,2013,3,17,2012-07-25 21:27:21.21
4298,TRADE,2012,1,4,,,2013,4,10,2012-07-25 21:27:21.21
4299,RELEASE,2012,,1,25278,,,,,2012-07-25 21:44:18.18
4299,RELEASE,2012,,1,28465,,,,,2012-07-25 21:44:18.18
4299,RELEASE,2012,,1,27068,,,,,2012-07-25 21:44:18.18
4300,RELEASE,2012,,13,28630,,,,,2012-07-25 21:45:59.59
4301,RELEASE,2012,,21,28100,,,,,2012-07-25 21:47:11.11
4302,RELEASE,2012,,6,27994,,,,,2012-07-25 21:48:46.46
4303,SIGN,2012,21,,28218,,,,,2012-07-28 08:25:44.44
4304,SIGN,2012,23,,27994,,,,,2012-07-28 08:26:39.39
4305,SIGN,2012,5,,26842,,,,,2012-07-28 08:27:31.31
4306,SIGN,2012,13,,28630,,,,,2012-07-28 08:28:16.16
4307,SIGN,2012,12,,27529,,,,,2012-07-28 08:28:50.50
4308,SIGN,2012,6,,28222,,,,,2012-07-28 08:29:38.38
4309,RELEASE,2012,,14,28646,,,,,2012-07-31 20:30:34.34
4310,RELEASE,2012,,18,26746,,,,,2012-07-31 20:39:09.09
4311,TRADE,2012,6,13,28391,,,,,2012-07-31 20:42:50.50
4311,TRADE,2012,13,6,28222,,,,,2012-07-31 20:42:50.50
4312,TRADE,2012,18,5,27135,,,,,2012-07-31 21:05:59.59
4312,TRADE,2012,18,5,26502,,,,,2012-07-31 21:05:59.59
4312,TRADE,2012,18,5,26269,,,,,2012-07-31 21:05:59.59
4312,TRADE,2012,18,5,,,2013,4,5,2012-07-31 21:05:59.59
4312,TRADE,2012,5,18,27124,,,,,2012-07-31 21:05:59.59
4313,RELEASE,2012,,23,28176,,,,,2012-07-31 21:08:31.31
4314,RELEASE,2012,,6,26168,,,,,2012-07-31 21:09:09.09
4315,TRADE,2012,15,23,26692,,,,,2012-07-31 21:15:32.32
4315,TRADE,2012,23,15,28266,,,,,2012-07-31 21:15:32.32
4316,TRADE,2012,17,21,25546,,,,,2012-07-31 21:24:59.59
4316,TRADE,2012,21,17,25909,,,,,2012-07-31 21:24:59.59
4316,TRADE,2012,21,17,27683,,,,,2012-07-31 21:24:59.59
4316,TRADE,2012,21,17,27717,,,,,2012-07-31 21:24:59.59
4317,RELEASE,2012,,17,28145,,,,,2012-07-31 21:30:49.49
4317,RELEASE,2012,,17,28687,,,,,2012-07-31 21:30:49.49
4318,RELEASE,2012,,21,27717,,,,,2012-07-31 21:32:56.56
4319,TRADE,2012,11,1,28481,,,,,2012-07-31 21:53:07.07
4319,TRADE,2012,11,1,27821,,,,,2012-07-31 21:53:07.07
4319,TRADE,2012,11,1,26339,,,,,2012-07-31 21:53:07.07
4319,TRADE,2012,11,1,,,2013,3,17,2012-07-31 21:53:07.07
4319,TRADE,2012,1,11,26167,,,,,2012-07-31 21:53:07.07
4319,TRADE,2012,1,11,28506,,,,,2012-07-31 21:53:07.07
4319,TRADE,2012,1,11,28428,,,,,2012-07-31 21:53:07.07
4319,TRADE,2012,1,11,28498,,,,,2012-07-31 21:53:07.07
4320,TRADE,2012,23,8,26228,,,,,2012-08-01 06:21:42.42
4320,TRADE,2012,8,23,28524,,,,,2012-08-01 06:21:42.42
4320,TRADE,2012,8,23,27714,,,,,2012-08-01 06:21:42.42
4321,RELEASE,2012,,8,26729,,,,,2012-08-01 22:43:15.15
4322,RELEASE,2012,,13,27649,,,,,2012-08-01 22:43:31.31
4323,RELEASE,2012,,18,26269,,,,,2012-08-01 22:43:46.46
4324,SIGN,2012,21,,27222,,,,,2012-08-04 11:12:11.11
4325,SIGN,2012,18,,26591,,,,,2012-08-04 11:12:44.44
4326,SIGN,2012,8,,27068,,,,,2012-08-04 11:13:13.13
4327,SIGN,2012,17,,25272,,,,,2012-08-04 11:14:07.07
4328,SIGN,2012,23,,24819,,,,,2012-08-04 11:14:52.52
4329,SIGN,2012,6,,28638,,,,,2012-08-04 11:15:50.50
4330,RELEASE,2012,,21,26512,,,,,2012-08-08 23:16:38.38
4331,RELEASE,2012,,7,26944,,,,,2012-08-08 23:20:47.47
4331,RELEASE,2012,,7,26477,,,,,2012-08-08 23:20:47.47
4331,RELEASE,2012,,7,27575,,,,,2012-08-08 23:20:47.47
4332,RELEASE,2012,,18,26591,,,,,2012-08-08 23:22:09.09
4333,RELEASE,2012,,12,26149,,,,,2012-08-08 23:22:22.22
4334,SIGN,2012,7,,28504,,,,,2012-08-11 10:02:45.45
4335,SIGN,2012,15,,27924,,,,,2012-08-11 10:03:25.25
4336,SIGN,2012,17,,25715,,,,,2012-08-11 10:04:10.10
4337,SIGN,2012,23,,28176,,,,,2012-08-11 10:04:55.55
4338,SIGN,2012,21,,27308,,,,,2012-08-11 10:05:47.47
4339,SIGN,2012,13,,27289,,,,,2012-08-11 10:06:22.22
4340,SIGN,2012,5,,26746,,,,,2012-08-11 10:07:53.53
4341,RELEASE,2012,,23,28176,,,,,2012-08-15 06:25:38.38
4342,RELEASE,2012,,21,28218,,,,,2012-08-15 06:26:03.03
4343,RELEASE,2012,,12,28567,,,,,2012-08-15 06:26:22.22
4344,RELEASE,2012,,6,28638,,,,,2012-08-15 06:27:02.02
4345,RELEASE,2012,,15,27229,,,,,2012-08-15 06:27:18.18
4346,SIGN,2012,21,,26477,,,,,2012-08-15 20:29:56.56
4347,SIGN,2012,11,,28575,,,,,2012-08-15 20:30:59.59
4348,SIGN,2012,12,,28567,,,,,2012-08-15 20:34:04.04
4349,SIGN,2012,6,,26591,,,,,2012-08-15 20:35:42.42
4350,SIGN,2012,17,,27963,,,,,2012-08-15 20:37:15.15
4351,SIGN,2012,5,,28346,,,,,2012-08-15 20:38:55.55
4352,RELEASE,2012,,12,28529,,,,,2012-08-23 20:13:29.29
4353,RELEASE,2012,,21,27222,,,,,2012-08-23 20:14:00.00
4354,RELEASE,2012,,13,28222,,,,,2012-08-23 20:15:05.05
4355,RELEASE,2012,,5,28346,,,,,2012-08-23 20:16:06.06
4356,SIGN,2012,7,,25464,,,,,2012-08-25 10:56:12.12
4357,SIGN,2012,21,,25403,,,,,2012-08-25 10:57:04.04
4358,SIGN,2012,11,,28600,,,,,2012-08-25 11:08:16.16
4359,SIGN,2012,4,,26512,,,,,2012-08-25 11:08:52.52
4360,SIGN,2012,5,,27717,,,,,2012-08-25 11:11:09.09
4361,SIGN,2012,13,,28222,,,,,2012-08-25 11:11:59.59
4362,RELEASE,2012,,9,26897,,,,,2012-08-29 22:58:22.22
4363,RELEASE,2012,,21,27715,,,,,2012-08-29 22:58:49.49
4364,SIGN,2012,15,,27649,,,,,2012-08-30 23:54:13.13
4365,SIGN,2012,21,,28573,,,,,2012-08-30 23:54:52.52
4366,SIGN,2012,23,,28176,,,,,2012-08-30 23:55:40.40
4367,EXTEND,2012,1,,26582,2013,,,,2012-08-30 23:56:14.14
4368,RELEASE,2012,,13,25425,,,,,2012-09-06 19:36:52.52
4369,RELEASE,2012,,21,28701,,,,,2012-09-06 19:38:03.03
4370,RELEASE,2012,,3,25299,,,,,2012-09-06 19:38:45.45
4371,RELEASE,2012,,6,27225,,,,,2012-09-06 19:39:19.19
4372,SIGN,2012,3,,28529,,,,,2012-09-08 10:11:25.25
4373,SIGN,2012,15,,28513,,,,,2012-09-08 10:12:13.13
4374,SIGN,2012,9,,28448,,,,,2012-09-08 10:13:06.06
4375,SIGN,2012,13,,28495,,,,,2012-09-08 10:13:40.40
4376,SIGN,2012,23,,27588,,,,,2012-09-08 10:14:13.13
4377,SIGN,2012,4,,25425,,,,,2012-09-08 10:14:48.48
4378,SIGN,2012,6,,24867,,,,,2012-09-08 10:15:41.41
4379,EXTEND,2012,13,,27341,2013,,,,2012-09-08 10:16:10.10
4380,EXTEND,2012,15,,26692,2013,,,,2012-09-08 10:16:36.36
4381,RELEASE,2012,,13,27289,,,,,2012-09-13 21:46:18.18
4381,RELEASE,2012,,13,28222,,,,,2012-09-13 21:46:18.18
4382,RELEASE,2012,,9,25201,,,,,2012-09-13 21:47:18.18
4383,RELEASE,2012,,11,28227,,,,,2012-09-13 21:47:50.50
4384,RELEASE,2012,,3,12943,,,,,2012-09-13 21:48:34.34
4385,SIGN,2012,3,,25544,,,,,2012-09-15 13:01:05.05
4386,SIGN,2012,11,,28286,,,,,2012-09-15 13:03:40.40
4387,SIGN,2012,9,,27222,,,,,2012-09-15 13:04:46.46
4388,EXTEND,2012,11,,16365,2013,,,,2012-09-17 08:28:15.15
4388,EXTEND,2012,11,,24694,2013,,,,2012-09-17 08:28:15.15
4389,EXTEND,2012,14,,26516,2013,,,,2012-09-17 08:43:32.32
4390,EXTEND,2012,4,,25668,2013,,,,2012-09-17 08:43:48.48
4391,EXTEND,2012,13,,28187,2013,,,,2012-09-17 08:47:17.17
4392,EXTEND,2012,6,,26871,2013,,,,2012-09-17 08:47:40.40
4392,EXTEND,2012,6,,26591,2013,,,,2012-09-17 08:47:40.40
4393,EXTEND,2012,21,,25909,2013,,,,2012-09-17 08:48:14.14
4393,EXTEND,2012,21,,25962,2013,,,,2012-09-17 08:48:14.14
4393,EXTEND,2012,21,,25403,2013,,,,2012-09-17 08:48:14.14
4394,EXTEND,2012,8,,27068,2013,,,,2012-09-17 08:51:32.32
4394,EXTEND,2012,8,,24822,2013,,,,2012-09-17 08:51:32.32
4394,EXTEND,2012,8,,27714,2013,,,,2012-09-17 08:51:32.32
4395,EXTEND,2012,10,,24498,2013,,,,2012-09-17 08:52:50.50
4395,EXTEND,2012,10,,26101,2013,,,,2012-09-17 08:52:50.50
4395,EXTEND,2012,10,,28051,2013,,,,2012-09-17 08:52:50.50
4395,EXTEND,2012,10,,27324,2013,,,,2012-09-17 08:52:50.50
4396,EXTEND,2012,9,,25731,2013,,,,2012-09-17 08:53:57.57
4396,EXTEND,2012,9,,16494,2013,,,,2012-09-17 08:53:57.57
4397,EXTEND,2012,16,,19716,2013,,,,2012-09-17 08:54:27.27
4398,RELEASE,2012,,6,27430,,,,,2012-09-20 21:06:18.18
4399,RELEASE,2012,,13,28495,,,,,2012-09-20 21:06:44.44
4400,RELEASE,2012,,21,28054,,,,,2012-09-20 21:07:03.03
4401,SIGN,2012,6,,25477,,,,,2012-09-22 07:47:04.04
4402,TRADE,2013,16,7,,,2013,1,14,2013-01-06 01:03:23.23
4402,TRADE,2013,16,7,,,2013,2,1,2013-01-06 01:03:23.23
4402,TRADE,2013,16,7,,,2013,2,7,2013-01-06 01:03:23.23
4402,TRADE,2013,16,7,,,2013,2,5,2013-01-06 01:03:23.23
4402,TRADE,2013,16,7,,,2013,3,7,2013-01-06 01:03:23.23
4402,TRADE,2013,7,16,27556,,,,,2013-01-06 01:03:23.23
4402,TRADE,2013,7,16,26875,,,,,2013-01-06 01:03:23.23
4402,TRADE,2013,7,16,27421,,,,,2013-01-06 01:03:23.23
4403,TRADE,2013,21,5,28570,,,,,2013-01-06 01:27:46.46
4403,TRADE,2013,5,21,24823,,,,,2013-01-06 01:27:46.46
4403,TRADE,2013,5,21,,,2013,3,21,2013-01-06 01:27:46.46
4403,TRADE,2013,5,21,,,2013,4,2,2013-01-06 01:27:46.46
4404,TRADE,2013,18,14,28441,,,,,2013-01-06 01:32:14.14
4404,TRADE,2013,14,18,28199,,,,,2013-01-06 01:32:14.14
4405,RELEASE,2013,,14,27525,,,,,2013-01-06 01:50:32.32
4406,TRADE,2013,16,15,,,2013,2,15,2013-01-06 09:54:20.20
4406,TRADE,2013,15,16,27077,,,,,2013-01-06 09:54:20.20
4407,TRADE,2013,16,21,28122,,,,,2013-01-06 09:58:16.16
4407,TRADE,2013,16,21,28380,,,,,2013-01-06 09:58:16.16
4407,TRADE,2013,16,21,,,2013,1,17,2013-01-06 09:58:16.16
4407,TRADE,2013,16,21,,,2013,1,6,2013-01-06 09:58:16.16
4407,TRADE,2013,21,16,28201,,,,,2013-01-06 09:58:16.16
4408,TRADE,2013,14,6,28437,,,,,2013-01-06 10:14:48.48
4408,TRADE,2013,6,14,28632,,,,,2013-01-06 10:14:48.48
4409,TRADE,2013,12,16,26595,,,,,2013-01-06 11:15:20.20
4409,TRADE,2013,12,16,26917,,,,,2013-01-06 11:15:20.20
4409,TRADE,2013,16,12,27188,,,,,2013-01-06 11:15:20.20
4409,TRADE,2013,16,12,27217,,,,,2013-01-06 11:15:20.20
4409,TRADE,2013,16,12,27220,,,,,2013-01-06 11:15:20.20
4409,TRADE,2013,16,12,28334,,,,,2013-01-06 11:15:20.20
4410,TRADE,2013,14,8,24822,,,,,2013-01-06 11:17:16.16
4410,TRADE,2013,14,8,,,2013,4,8,2013-01-06 11:17:16.16
4410,TRADE,2013,8,14,28437,,,,,2013-01-06 11:17:16.16
4410,TRADE,2013,8,14,27460,,,,,2013-01-06 11:17:16.16
4411,TRADE,2013,6,16,27188,,,,,2013-01-06 12:22:54.54
4411,TRADE,2013,6,16,27220,,,,,2013-01-06 12:22:54.54
4411,TRADE,2013,16,6,28685,,,,,2013-01-06 12:22:54.54
4411,TRADE,2013,16,6,28657,,,,,2013-01-06 12:22:54.54
4411,TRADE,2013,16,6,,,2013,2,21,2013-01-06 12:22:54.54
4412,TRADE,2013,12,5,,,2013,4,2,2013-01-06 12:23:41.41
4412,TRADE,2013,5,12,27577,,,,,2013-01-06 12:23:41.41
4413,RELEASE,2013,,5,24823,,,,,2013-01-06 12:26:04.04
4413,RELEASE,2013,,5,25758,,,,,2013-01-06 12:26:04.04
4413,RELEASE,2013,,5,27973,,,,,2013-01-06 12:26:04.04
4414,TRADE,2013,16,14,28327,,,,,2013-01-06 15:25:39.39
4414,TRADE,2013,16,14,27887,,,,,2013-01-06 15:25:39.39
4414,TRADE,2013,16,14,28521,,,,,2013-01-06 15:25:39.39
4414,TRADE,2013,16,14,28179,,,,,2013-01-06 15:25:39.39
4414,TRADE,2013,16,14,,,2013,3,8,2013-01-06 15:25:39.39
4414,TRADE,2013,16,14,,,2013,4,8,2013-01-06 15:25:39.39
4414,TRADE,2013,14,16,26612,,,,,2013-01-06 15:25:39.39
4415,TRADE,2013,5,1,25719,,,,,2013-01-06 15:27:39.39
4415,TRADE,2013,5,1,,,2013,2,12,2013-01-06 15:27:39.39
4415,TRADE,2013,1,5,26719,,,,,2013-01-06 15:27:39.39
4415,TRADE,2013,1,5,28634,,,,,2013-01-06 15:27:39.39
4415,TRADE,2013,1,5,25613,,,,,2013-01-06 15:27:39.39
4416,TRADE,2013,9,13,27147,,,,,2013-01-06 15:31:27.27
4416,TRADE,2013,9,13,28690,,,,,2013-01-06 15:31:27.27
4416,TRADE,2013,9,13,,,2013,2,19,2013-01-06 15:31:27.27
4416,TRADE,2013,13,9,26183,,,,,2013-01-06 15:31:27.27
4417,TRADE,2013,1,21,27683,,,,,2013-01-06 15:37:09.09
4417,TRADE,2013,1,21,,,2013,2,20,2013-01-06 15:37:09.09
4417,TRADE,2013,1,21,,,2013,3,5,2013-01-06 15:37:09.09
4417,TRADE,2013,1,21,,,2013,4,20,2013-01-06 15:37:09.09
4417,TRADE,2013,21,1,28506,,,,,2013-01-06 15:37:09.09
4417,TRADE,2013,21,1,,,2013,4,12,2013-01-06 15:37:09.09
4418,RELEASE,2013,,15,27223,,,,,2013-01-06 15:38:26.26
4418,RELEASE,2013,,15,28515,,,,,2013-01-06 15:38:26.26
4418,RELEASE,2013,,15,27928,,,,,2013-01-06 15:38:26.26
4418,RELEASE,2013,,15,27415,,,,,2013-01-06 15:38:26.26
4419,TRADE,2013,19,18,,,2013,4,21,2013-01-06 17:50:55.55
4419,TRADE,2013,19,18,,,2013,4,18,2013-01-06 17:50:55.55
4419,TRADE,2013,19,18,,,2013,4,5,2013-01-06 17:50:55.55
4419,TRADE,2013,18,19,26896,,,,,2013-01-06 17:50:55.55
4420,TRADE,2013,5,22,28309,,,,,2013-01-06 17:53:20.20
4420,TRADE,2013,5,22,28335,,,,,2013-01-06 17:53:20.20
4420,TRADE,2013,22,5,26468,,,,,2013-01-06 17:53:20.20
4420,TRADE,2013,22,5,25926,,,,,2013-01-06 17:53:20.20
4421,TRADE,2013,21,4,28582,,,,,2013-01-06 18:09:47.47
4421,TRADE,2013,21,4,25566,,,,,2013-01-06 18:09:47.47
